Source (A)	Source (B)	Source (C)	Analytic	Clout	Authentic	Tone	WPS	Sixltr	posemo	negemo	anx	anger	sad	insight	cause	discrep	tentat	certain	differ	see	hear	feel	affiliation	achieve	power	reward	risk	swear	netspeak	assent	nonflu	filler	QMark	Exclam
All students must have access to a CS education and get recognition for their work https://t.co/QdDj3YKTzm #CSForAll https://t.co/pI5XUrKMzr	HER	has_photo	88.28	64.99	1.00	25.77	26.00	23.08	0.00	0.00	0.00	0.00	0.00	3.85	0.00	3.85	0.00	7.69	0.00	0.00	0.00	0.00	0.00	3.85	7.69	7.69	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
74% of #finance leaders say #cloud-based systems will help achieve digital transformation. https://t.co/C1KLSiGMvh https://t.co/GKcuKc7Chs	HER	has_photo	92.84	90.38	1.00	25.77	11.50	34.78	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	4.35	0.00	4.35	8.70	8.70	4.35	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00
Larry Ellison advises @USC graduates: "Live Your Dreams  Not the Dreams of Others." https://t.co/MWlkhQf7Aq #USCGrad https://t.co/zjjZcLgNWb	HER	has_photo	87.83	50.00	1.79	25.77	12.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
Larry Ellison to @USC graduates: "In a constantly changing world  what is possible is a moving target - challenge the status quo." #USCGrad	HER	has_no_media	96.29	50.00	61.34	94.75	11.00	31.82	4.55	0.00	0.00	0.00	0.00	0.00	4.55	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	4.55	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"When people start telling you that you’re crazy  you just might be onto the most important innovation in your life"- Larry Ellison #USCGrad	HER	has_no_media	15.38	99.00	27.39	25.77	23.00	21.74	4.35	4.35	0.00	0.00	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
It was a great day of sailing in NY. @OracleTeamUSA came in second overall in the #LVACWSNY and second in the series https://t.co/klKcrGeOfS	HER	has_video	99.00	50.00	58.07	88.52	13.50	18.52	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.70	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00
How many data points are collected per second? @OracleTeamUSA trimmer Joey Newton has the answer. #LVACWSNY https://t.co/AVF6dPuY1s	HER	has_video	67.14	50.00	1.00	25.77	7.00	23.81	0.00	0.00	0.00	0.00	0.00	4.76	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	4.76	0.00
Thank you teachers for your dedication in delivering quality education to students #CSforAll #TeacherAppreciationDay https://t.co/ZwxxX9QL6h	HER	has_photo	96.69	98.19	4.05	97.58	19.00	47.37	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.05	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00
NEWS: New innovative platform enables B2B marketers to scale &amp; optimize account-based #marketing programs: https://t.co/mnvitA85NA #OracleCX	LER	has_no_media	96.41	50.00	2.82	25.77	21.00	47.62	0.00	0.00	0.00	0.00	0.00	0.00	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
With new innovations within the @OracleCX cloud suite  Oracle helps organizations personalize their #CX https://t.co/LSTyPsk5WA #OracleCX	LER	has_no_media	98.46	84.14	3.37	96.76	20.00	30.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
Next at #OracleX: @DeloitteDigital's Maximilian Möller &amp; @Fschueltke on the importance of an ongoing customer-centric dialogue.	LER	has_no_media	99.00	50.00	28.81	98.87	17.00	52.94	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Top #SCM Opportunities #OracleX https://t.co/CbEgPJZJlG	LER	has_photo	92.84	50.00	4.97	99.00	9.00	33.33	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.22	11.11	11.11	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00
White House announcement: Oracle pledges $200M for U.S. computer science education https://t.co/XJlf6OkSID #CSforAll https://t.co/Sv85PzRZa2	HER	has_photo	96.29	50.00	1.00	25.77	22.00	36.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00
Turn three tickets into four with the Pringles 4 for 3 concert ticket deal. Boom. Mic drop. https://t.co/qnUSCGvpfZ	HER	has_no_media	99.00	50.00	11.00	25.77	5.50	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00
When that summer joy meets that Pringles joy meets that music joy  look out world. #PringlesSummerJam https://t.co/WSgre9T9qy	HER	has_no_media	54.14	82.96	37.24	99.00	10.50	14.29	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	4.76	0.00	9.52	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
They double as drum sticks. Just make sure you eat ‘em first. #PringlesSummerJam https://t.co/2p3OO6bJ7D	HER	has_video	67.14	92.33	1.00	95.81	7.00	4.76	4.76	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	9.52	0.00	0.00	0.00	0.00	0.00
If you’re road tripping to the beach this weekend  we highly suggest blasting Beach Bod. #PringlesSummerJam https://t.co/0u6rDX1muS	HER	has_photo	70.30	95.89	9.25	25.77	11.50	21.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	4.35	0.00	4.35	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
#TBT to when Snoop made a surprise appearance at #NationalConcertDay. More surprises await at @LiveNation concerts. https://t.co/PymWlzz3GF	HER	has_no_media	98.33	50.00	13.15	95.81	7.00	33.33	4.76	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	4.76	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
😍✨ https://t.co/GifXuzuaiG	LER	has_no_media	92.84	50.00	1.00	25.77	5.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00
Rocking that blue summer vibe @carrington125. #HairGoals #Inspo https://t.co/7HxonaSulI	HER	has_photo	82.00	50.00	1.40	25.77	6.50	30.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
#BreakingNews: a few new kids in town featuring La Palette Lip  Infallible Pro 24hr and Voluminous Lash Primer https://t.co/luoJnqWyp5	HER	has_photo	96.18	66.81	9.25	25.77	23.00	26.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Makeup mood: matte skin + bold lip. Make a statement with Infallible Pro-Matte foundation and Pro-Matte Gloss. https://t.co/Wfq1Z7KyfA	HER	has_photo	96.18	50.00	2.02	93.61	7.67	17.39	4.35	0.00	0.00	0.00	0.00	4.35	4.35	0.00	0.00	4.35	0.00	0.00	0.00	4.35	0.00	0.00	4.35	4.35	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
First step: #Brows Featuring Brow Stylist Definer. #BrowGoals https://t.co/mxzpLv2ONS	HER	has_photo	92.84	50.00	17.46	25.77	6.50	38.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
Eucalyptus?🌱 Red Algae? 💯 Or Charcoal? Which of the three 🆕 #PureClayMasks are you excited to try? https://t.co/HQmoX0BCDH	HER	has_photo	86.59	69.14	1.00	96.76	4.00	25.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	5.00	5.00	0.00	0.00	0.00	5.00	0.00	5.00	0.00	0.00	5.00	0.00	0.00	0.00	20.00	0.00
It's the 1st Saturday of Summer '16  Go for it. Ft. Color Riche Collection Exclusive Doutzen (c: Beauty is Boring) https://t.co/zqqStCphbK	HER	has_photo	88.07	50.00	6.70	25.77	8.33	20.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
#SquadGoals  featuring Color Riche Collection Exclusive. Which iconic Pink is your favorite? https://t.co/YOmeUrkBRt	HER	has_photo	58.07	96.11	1.00	98.87	5.67	35.29	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.76	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	5.88	0.00
#Same. &lt;3 if you agree. https://t.co/ZyldFBnt0p	HER	has_photo	56.58	81.84	1.00	99.00	3.67	9.09	9.09	0.00	0.00	0.00	0.00	0.00	0.00	9.09	9.09	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	9.09	0.00	0.00	0.00	0.00
Saturday AM essentials= True Match Lumi Highlighter + Colour Riche  @Doutzen's Pink + Sublime Bronze Summer Express https://t.co/HdWlHT5p35	HER	has_photo	86.59	69.14	3.37	96.76	20.00	35.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
Friday night lineup on point 🙌🏻 Featuring the new Infallible Pro-Glow &amp; Colour Riche in @_juliannemoore's red 💋 https://t.co/faTlP4k7bL	HER	has_photo	99.00	50.00	85.21	25.77	22.00	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	13.64	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00
The lovely @monapetre has taken over our snapchat (👻: lorealmakeup)!#GetTheLook with Brow Stylist Prep &amp; Shape Kit https://t.co/QxTmN2aSTY	HER	has_photo	96.29	91.35	2.40	94.75	22.00	27.27	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	4.55	4.55	0.00	0.00	9.09	0.00	0.00	0.00	0.00	4.55
Want some Infallible Pro Glow? Follow us on snap (👻:lorealmakeup) for more info https://t.co/tMhMYevnsO	HER	has_photo	96.85	86.68	4.97	25.77	9.00	16.67	0.00	0.00	0.00	0.00	0.00	5.56	0.00	5.56	5.56	5.56	0.00	5.56	0.00	0.00	5.56	0.00	5.56	0.00	0.00	0.00	5.56	0.00	0.00	0.00	5.56	0.00
Line up be like 💄💄💄💄 featuring our new Color Riche Collection Exclusive now available in US ❤️ by @wbywhitewolfeblog https://t.co/WJpBbzyuKK	HER	has_photo	92.84	96.52	31.94	25.77	22.00	27.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	9.09	0.00	4.55	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00
Summer glow essentials - luminous skin with True Match Lumi Illuminators #summerbeauty https://t.co/nwzL1sUZ1q	HER	has_photo	97.17	50.00	7.84	99.00	16.00	31.25	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	6.25	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
When your makeup is already on point but #LorealSnap takes it to level 💯💯. Yass @KarenxxGomez! [👻: LorealMakeup] https://t.co/I4O5995Q7F	HER	has_photo	40.66	68.29	89.63	25.77	7.00	23.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	4.76	4.76	0.00	0.00	0.00	4.76
The definition of a #Slay! 😍 Can't get enough of @paulaandreax3's #LorealSnap. Send us your selfies👉🏽👻: LorealMakeup https://t.co/cG0JIu93j3	HER	has_photo	96.41	92.33	13.15	25.77	7.00	28.57	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	4.76	4.76	0.00	0.00	4.76	0.00	0.00	4.76	0.00	0.00	9.52	0.00	0.00	0.00	0.00	4.76
I mean...😻🙌🏽  #Flawless. Few hours left to send us your #LorealSnap selfies. [👻: LorealMakeup] https://t.co/XWC4RdPDqo	HER	has_photo	74.89	98.62	87.07	98.27	4.50	27.78	5.56	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00
You look amazing! https://t.co/xUoSBUOBd7	LER	has_no_media	71.61	99.00	1.00	99.00	4.00	25.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	12.50
Ready to #win a custom-curated beauty kit? Send us a selfie using our lens! 👻: lorealmakeup https://t.co/5QMw3rWJz7 https://t.co/HWqrGdZeNj	HER	has_photo	95.70	96.27	1.00	99.00	9.33	10.71	10.71	0.00	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00	7.14	0.00	0.00	7.14	3.57	3.57	3.57	0.00	0.00	10.71	0.00	0.00	0.00	3.57	3.57
Hey @SarahRivers96! 😍👋🏽 Thanks for entering our #LorealSnap sweeps! [👻: LorealMakeup] https://t.co/2PeSg2uZYg	HER	has_photo	92.84	97.69	1.00	99.00	5.00	26.67	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	13.33
Yes! 💯✨ @Kimberly__MUA's #LorealSnap lens is too good not to share. [Don't be shy  share yours at 👻: LorealMakeup] https://t.co/Fz378KNurW	HER	has_photo	46.46	80.77	2.02	99.00	7.67	17.39	13.04	4.35	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	8.70	0.00	0.00	4.35	0.00	0.00	4.35	4.35	0.00	0.00	0.00	4.35
Best 'snap day' ever! How #beautiful is @ToriUptown's #LorealSnap selfie? #Magical [👻: LorealMakeup] https://t.co/T3g6hG8dW3	HER	has_photo	45.11	50.00	4.97	99.00	6.00	33.33	11.11	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	5.56	0.00	11.11	0.00	0.00	0.00	5.56	5.56	5.56	0.00	0.00	11.11	0.00	0.00	0.00	5.56	5.56
All this  could be all yours! Submit your selfie using our #LorealSnap lens https://t.co/5QMw3rWJz7 👻: LorealMakeup https://t.co/KDtJhh2CIr	HER	has_photo	42.69	98.93	1.00	25.77	13.00	11.54	0.00	0.00	0.00	0.00	0.00	0.00	3.85	3.85	0.00	7.69	0.00	3.85	0.00	0.00	3.85	0.00	3.85	0.00	0.00	0.00	11.54	0.00	0.00	0.00	0.00	3.85
Yassssss @Kayture! 😍👌🏽 You nailed it with our 👻 #LorealSnap lens. Join the fun to win 👉🏽 https://t.co/5QMw3rWJz7 https://t.co/YHOMQmlWEy	HER	has_video	92.84	93.79	1.00	99.00	8.67	15.38	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	3.85	3.85	3.85	0.00	0.00	7.69	3.85	0.00	0.00	0.00	3.85
Because PROM...!👌🏽 We're loving @OliviaHolton gorgeous selfie. Share your snap using #LorealSnap 👻:lorealmakeup https://t.co/7OCv8snmjy	HER	has_photo	63.17	99.00	1.00	99.00	6.33	26.32	15.79	0.00	0.00	0.00	0.00	0.00	10.53	0.00	0.00	0.00	0.00	5.26	0.00	0.00	15.79	0.00	0.00	0.00	0.00	0.00	10.53	0.00	0.00	0.00	0.00	5.26
#LorealLeague beauty  @Monicastylemuse's 👻 game's 💯! Submit your selfie to win https://t.co/5QMw3rWJz7👻:lorealmakeup https://t.co/hlAvAle0w6	HER	has_photo	92.84	91.35	1.00	99.00	11.00	18.18	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	4.55	4.55	9.09	4.55	0.00	0.00	13.64	0.00	0.00	0.00	0.00	4.55
Want to win this selfie-ready beauty kit? Send us a selfie using our lens!👻:lorealmakeup https://t.co/5QMw3rWJz7 https://t.co/w3iPTxs9Uh	HER	has_photo	88.66	96.27	1.00	99.00	14.00	7.14	10.71	0.00	0.00	0.00	0.00	0.00	3.57	3.57	0.00	0.00	0.00	10.71	0.00	0.00	7.14	3.57	3.57	3.57	0.00	0.00	14.29	0.00	0.00	0.00	3.57	3.57
Wanna see what @TrenDMooD has been talking about? Check out our snapchat (👻: lorealmakeup). #infallibleproglow https://t.co/EAnu7vvLfp	HER	has_photo	48.42	98.19	1.00	25.77	6.33	31.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	5.26	0.00	5.26	0.00	0.00	10.53	0.00	5.26	0.00	0.00	0.00	10.53	0.00	0.00	0.00	5.26	0.00
Tag a friend who loves everything pink 🎀🍥🌸🌂👛👙💅🏻 featuring @doutzen Color Riche Exclusive Collection https://t.co/pMVGkzxDkn	HER	has_photo	85.72	98.62	1.00	98.27	18.00	33.33	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	11.11	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00
Playful purple eyes 💜💜💜 get @_amandaholstein's summery look with Silkissime Liner in Pure Purple https://t.co/1rYQVMTLtG	HER	has_photo	98.75	50.00	4.97	98.27	18.00	27.78	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	22.22	0.00	5.56	0.00	0.00	0.00	5.56	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00
Which one will u pick? Palette 2  Pro Matte Gloss  Superstar mascara &amp; liner or La Lacque ? 😍  #lorealcannes2016 https://t.co/o3bAPEeMnZ	HER	has_photo	58.77	50.00	1.00	25.77	7.67	21.74	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	4.35	0.00	4.35	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	8.70	0.00	0.00	0.00	8.70	0.00
RT if you'd rather be playing with makeup today 😍 cc @ashleybrooke71 https://t.co/B3GfgaXvtm	HER	has_photo	37.39	89.42	1.00	99.00	16.00	18.75	6.25	0.00	0.00	0.00	0.00	0.00	0.00	12.50	6.25	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.75	6.25	0.00	0.00	0.00	0.00
Happy birthday to the beautiful @oliviaculpo!  💕💕#lorealleague #lorealista https://t.co/yhNYJkEZxB	HER	has_photo	99.00	50.00	1.40	99.00	6.50	46.15	15.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	7.69
Because we're all so so so worth it! @JLo sticks up for women from every decade in her fierce #AintYourMama video. https://t.co/fu1YaUCxpF	HER	has_no_media	42.69	93.79	1.40	25.77	8.67	11.54	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	7.69	0.00	3.85	0.00	0.00	3.85	0.00	3.85	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	3.85
Long live gossip girl cc: @blakelively https://t.co/W6sCY6kTzb	HER	has_photo	92.84	99.00	2.40	1.00	11.00	18.18	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	18.18	0.00	0.00	0.00	0.00	0.00
The queen of the red carpet  Miss @blakelively! 💋 #MetGala https://t.co/OdVh1lyjOD	HER	has_photo	99.00	76.25	1.00	1.00	7.00	21.43	0.00	7.14	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	7.14	7.14	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	7.14
Paris  framed by Spring. Gorgeous photo by Olivier. https://t.co/6EySTw5yyR	HER	has_photo	99.00	50.00	1.06	99.00	4.67	14.29	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
.@livforluxury's spring essentials: fresh blooms and flawless skin 🌸 featuring True Match Lumi Cushion foundation https://t.co/rzoTV5pX8o	HER	has_photo	86.18	50.00	4.05	99.00	19.00	36.84	10.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00
Festival ready eyes 💜 #GetTheLook w/ Infallible Burst Into Bloom &amp; Golden Sage  Silkissime Cobalt Blue &amp; True Teal https://t.co/TsyKTAPqsw	HER	has_photo	96.18	50.00	1.00	99.00	23.00	21.74	13.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.70	0.00	8.70	0.00	4.35	0.00	0.00	4.35	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00
Getting ready for Friday night like... https://t.co/ftQQt5683N	HER	has_photo	99.00	50.00	31.94	99.00	5.50	18.18	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00
Almost the weekend.. A coffee &amp; a fresh coat of Colour Riche will get you through those next few hours! #tgif https://t.co/9Mq9hwOwez	HER	has_photo	95.79	77.05	4.97	25.77	9.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.70	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	3.70	0.00	0.00	3.70	0.00	0.00	0.00	0.00	3.70
😍💅 https://t.co/wU39hUyqkr	LER	has_no_media	92.84	50.00	1.00	25.77	5.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00
Tis the season for pretty blooms &amp; matching lips 🌸 featuring new Colour Riche Collection Exclusive Pinks #comingsoon https://t.co/vdmP3UEyAi	HER	has_photo	98.22	50.00	2.40	94.75	22.00	27.27	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00
When you have a good makeup day... https://t.co/cHKksNAWHU	HER	has_photo	37.39	95.20	23.51	99.00	6.00	8.33	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
❤️ https://t.co/4DC1Cz9uBq	LER	has_no_media	92.84	50.00	1.00	25.77	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00
Want to save big every time you shop? Check out how #IKEAFAMILY can help you save! https://t.co/gzeHh3OBDQ	LER	has_no_media	67.14	99.00	2.82	99.00	7.00	9.52	9.52	0.00	0.00	0.00	0.00	0.00	4.76	4.76	0.00	4.76	0.00	0.00	0.00	0.00	4.76	0.00	9.52	0.00	0.00	0.00	4.76	0.00	0.00	0.00	4.76	4.76
Avoid morning accessory fumbling with an easy-access wall rack! More #StorageIdeas: https://t.co/l0yDoXoktP https://t.co/bKzv9F87WR	HER	has_photo	98.22	50.00	2.40	25.77	11.00	27.27	4.55	4.55	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	4.55	0.00	9.09	0.00	0.00	0.00	0.00	4.55
Summer is for spending time outdoors! Get your backyard ready with these #DIY ideas! https://t.co/gmjwgZ1XFC https://t.co/uNpDS4ZrJM	HER	has_photo	87.83	79.76	7.84	92.40	8.00	20.83	4.17	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	8.33	0.00	0.00	0.00	0.00	8.33
#Tip: Freeze your herbs with a little olive oil to enjoy them long after summer has set! https://t.co/yc1c2nqiLQ https://t.co/JdXcfQtTLk	HER	has_photo	95.79	86.68	15.12	88.52	13.50	7.41	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00	7.41	0.00	0.00	0.00	0.00	3.70
Headed to college in the fall? #IKEA has everything you need to make your space feel cozy. https://t.co/17Yn4h3w7p https://t.co/E2rGpmpeMN	HER	has_photo	92.84	95.20	10.08	25.77	10.00	10.00	0.00	0.00	0.00	0.00	0.00	3.33	3.33	3.33	0.00	3.33	0.00	0.00	0.00	3.33	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	3.33	0.00
Plan to spend more time outdoors this summer! Get started creating your new favorite spot: https://t.co/BcLKpRlK14 https://t.co/CecelkB9fO	HER	has_photo	88.07	78.82	20.24	99.00	12.50	24.00	8.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	4.00	0.00	0.00	8.00	0.00	0.00	0.00	0.00	4.00
IKEA USA is supporting #IDAHOT2016  the International Day Against Homophobia  Transphobia &amp; Biphobia! https://t.co/OYpHrNPopn	HER	has_photo	96.85	28.91	23.51	98.27	9.00	44.44	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	5.56
